time,amplitude
0.0,0.0
0.005005005005005005,0.0314421909191206
0.01001001001001001,0.06285329004448194
0.015015015015015015,0.09420223632762625
0.02002002002002002,0.12545803018029603
0.025025025025025023,0.15658976412855766
0.03003003003003003,0.18756665337583714
0.035035035035035036,0.21835806624464546
0.04004004004004004,0.2489335544668916
0.04504504504504504,0.27926288329283006
0.050050050050050046,0.30931606138886886
0.055055055055055056,0.3390633704946752
0.06006006006006006,0.3684753948102499
0.06506506506506507,0.397523050083913
0.07007007007007007,0.42617761237243534
0.07507507507507508,0.45441074644487744
0.08008008008008008,0.4821945338020477
0.08508508508508508,0.5095015002838732
0.09009009009009009,0.5363046432373824
0.09509509509509509,0.5625774582184371
0.10010010010010009,0.588293965200805
0.10510510510510511,0.6134287342666618
0.11011011011011011,0.6379569107531119
0.11511511511511512,0.661854239829868
0.12012012012012012,0.6850970904837809
0.12512512512512514,0.7076624788865045
0.13013013013013014,0.7295280911221885
0.13513513513513514,0.7506723052527243
0.14014014014014015,0.7710742126987248
0.14514514514514515,0.7907136389150937
0.15015015015015015,0.809571163340744
0.15515515515515516,0.8276281386027312
0.16016016016016016,0.8448667089558177
0.16516516516516516,0.8612698279392308
0.17017017017017017,0.8768212752331536
0.17517517517517517,0.8915056726982838
0.18018018018018017,0.9053084995825966
0.18518518518518517,0.918216106880274
0.19019019019019018,0.9302157308286042
0.19519519519519518,0.9412955055295031
0.20020020020020018,0.9514444746831766
0.20520520520520522,0.9606526024223211
0.21021021021021022,0.9689107832361495
0.21521521521521522,0.9762108509744296
0.22022022022022023,0.9825455869226277
0.22522522522522523,0.9879087269401781
0.23023023023023023,0.9922949676548136
0.23523523523523523,0.9956999717068377
0.24024024024024024,0.9981203720381463
0.24524524524524524,0.9995537752217638
0.2502502502502503,0.9999987638285974
0.2552552552552553,0.9994548978290693
0.2602602602602603,0.9979227150282433
0.2652652652652653,0.9954037305340125
0.2702702702702703,0.9919004352588768
0.2752752752752753,0.9874162934567889
0.2802802802802803,0.9819557392975067
0.2852852852852853,0.9755241724818388
0.2902902902902903,0.9681279529021188
0.2952952952952953,0.959774394353189
0.3003003003003003,0.9504717573001115
0.3053053053053053,0.940229240709759
0.3103103103103103,0.9290569729543627
0.3153153153153153,0.9169660017960134
0.3203203203203203,0.9039682834620162
0.3253253253253253,0.8900766708219059
0.3303303303303303,0.8753049006778131
0.3353353353353353,0.8596675801807454
0.34034034034034033,0.8431801723862224
0.34534534534534533,0.8258589809635433
0.35035035035035034,0.8077211340738071
0.35535535535535534,0.7887845674326315
0.36036036036036034,0.769068006574317
0.36536536536536535,0.7485909483349906
0.37037037037037035,0.7273736415730488
0.37537537537537535,0.7054370671459533
0.38038038038038036,0.6828029171631891
0.38538538538538536,0.6594935735358961
0.39039039039039036,0.6355320858443845
0.39539539539539537,0.6109421485454231
0.40040040040040037,0.5857480775418397
0.40540540540540543,0.5599747861375954
0.41041041041041043,0.5336477604021221
0.41541541541541543,0.5067930339682726
0.42042042042042044,0.47943716228880995
0.42542542542542544,0.451607196376895
0.43043043043043044,0.4233306560565345
0.43543543543543545,0.3946355027494407
0.44044044044044045,0.365550111825219
0.44544544544544545,0.33610324454221624
0.45045045045045046,0.30632401960678335
0.45545545545545546,0.2762418843790745
0.46046046046046046,0.24588658575385056
0.46546546546546547,0.21528814074509034
0.47047047047047047,0.18447680680349254
0.4754754754754755,0.1534830518962162
0.4804804804804805,0.12233752437845731
0.4854854854854855,0.09107102268664109
0.4904904904904905,0.059714464883209896
0.4954954954954955,0.028298858083118276
0.5005005005005005,-0.0031447322077364425
0.5055055055055055,-0.03458521281181766
0.5105105105105106,-0.06599149362662067
0.5155155155155156,-0.09733251836830262
0.5205205205205206,-0.12857729528186893
0.5255255255255256,-0.1596949277875495
0.5305305305305306,-0.19065464503306445
0.5355355355355356,-0.2214258323215593
0.5405405405405406,-0.2519780613851252
0.5455455455455456,-0.2822811204739715
0.5505505505505506,-0.3123050442314895
0.5555555555555556,-0.34202014332566866
0.5605605605605606,-0.3713970338075683
0.5655655655655656,-0.40040666616780385
0.5705705705705706,-0.4290203540623263
0.5755755755755756,-0.4572098026790792
0.5805805805805806,-0.4849471367174877
0.5855855855855856,-0.5122049279531141
0.5905905905905906,-0.5389562223602165
0.5955955955955956,-0.5651745667653927
0.6006006006006006,-0.5908340350059581
0.6056056056056056,-0.6159092535671795
0.6106106106106106,-0.6403754266730258
0.6156156156156156,-0.664208360805614
0.6206206206206206,-0.6873844886291102
0.6256256256256256,-0.7098808922944283
0.6306306306306306,-0.7316753261016783
0.6356356356356356,-0.7527462384979546
0.6406406406406406,-0.7730727933887175
0.6456456456456456,-0.7926348907416847
0.6506506506506506,-0.8114131864628659
0.6556556556556556,-0.8293891115250824
0.6606606606606606,-0.8465448903300604
0.6656656656656657,-0.8628635582859311
0.6706706706706707,-0.8783289785827684
0.6756756756756757,-0.8929258581495684
0.6806806806806807,-0.9066397627768893
0.6856856856856857,-0.9194571313902051
0.6906906906906907,-0.931365289459854
0.6956956956956957,-0.9423524615343186
0.7007007007007007,-0.9524077828844512
0.7057057057057057,-0.9615213102471253
0.7107107107107107,-0.9696840316576876
0.7157157157157157,-0.9768878753614926
0.7207207207207207,-0.9831257177957041
0.7257257257257257,-0.9883913906334727
0.7307307307307307,-0.9926796868835203
0.7357357357357357,-0.9959863660391043
0.7407407407407407,-0.9983081582712682
0.7457457457457457,-0.9996427676622299
0.7507507507507507,-0.999988874475714
0.7557557557557557,-0.9993461364619809
