0.0,0.0
0.001,0.05025622255328715
0.002,0.1004569009712702
0.003,0.15054656754341622
0.004,0.2004699073005266
0.005,0.250171834115038
0.006,0.2995975664773139
0.007,0.34869270284064013
0.008,0.3974032964282498
0.009000000000000001,0.4456759293964684
0.01,0.49345778624898223
0.011,0.5406967263983007
0.012,0.58734135577169
0.013000000000000001,0.6333410973602162
0.014,0.6786462606110368
0.015,0.7232081095647211
0.016,0.7669789296411635
0.017,0.8099120929795735
0.018000000000000002,0.8519621222400817
0.019,0.8930847527766811
0.02,0.9332369930935436
0.021,0.9723771834991823
0.022,1.010465052875499
0.023,1.047461773481424
0.024,1.083330013713654
0.025,1.118033988749895
0.026000000000000002,1.1515395090030223
0.027,1.1838140263176784
0.028,1.2148266778440426
0.029,1.2445483275267955
0.03,1.2729516051506975
0.031,1.3000109428876714
0.032,1.3257026092938144
0.033,1.350004740708407
0.034,1.37289737001066
0.035,1.3943624526937037
0.036000000000000004,1.4143838902191264
0.037,1.4329475506192375
0.038,1.450041286318139
0.039,1.4656549491466326
0.04,1.479780402529987
0.041,1.4924115308315915
0.042,1.503544245839577
0.043000000000000003,1.513176490387524
0.044,1.521308239104468
0.045,1.5279414962934745
0.046,1.533080290942137
0.047,1.5367306688724347
0.048,1.5389006820414304
0.049,1.5396003750083533
0.05,1.5388417685876268
0.051000000000000004,1.536638840711393
0.052000000000000005,1.5330075045290634
0.053,1.5279655837753299
0.054,1.5215327854419645
0.055,1.5137306697925532
0.056,1.5045826177630963
0.057,1.494113795795098
0.058,1.4823511181514355
0.059000000000000004,1.4693232067688597
0.06,1.4550603487044782
0.061,1.4395944512369871
0.062,1.4229589946867562
0.063,1.4051889830220903
0.064,1.3863208923221586
0.065,1.366392617170101
0.066,1.3454434150527792
0.067,1.3235138488464497
0.068,1.300645727470373
0.069,1.2768820447929545
0.07,1.2522669168775045
0.07100000000000001,1.2268455176570554
0.07200000000000001,1.2006640131299027
0.073,1.1737694941696366
0.074,1.1462099080453936
0.075,1.118033988749895
0.076,1.0892911862345094
0.077,1.0600315946521526
0.078,1.0303058797102196
0.079,1.0001652052370253
0.08,0.9696611590663191
0.081,0.938845678345435
0.082,0.9077709743734216
0.083,0.8764894570761881
0.084,0.8450536592261881
0.085,0.8135161605145499
0.08600000000000001,0.7819295115837386
0.08700000000000001,0.7503461581289064
0.088,0.7188183651759881
0.089,0.6873981416443165
0.09,0.6561371653011645
0.091,0.6250867082150199
0.092,0.594297562813708
0.093,0.5638199686526202
0.094,0.5337035399972558
0.095,0.5039971943231791
0.096,0.47474908183512426
0.097,0.4460065161055823
0.098,0.4178159059315686
0.099,0.39022268850655595
0.1,0.3632712640026805
0.101,0.3370049316563085
0.10200000000000001,0.31146582744793183
0.10300000000000001,0.28669486346506157
0.10400000000000001,0.2627316690344246
0.105,0.23961453370721975
0.106,0.2173803521785701
0.107,0.19606457121955356
0.108,0.17570113869731707
0.109,0.1563224547558194
0.11,0.13795932522667387
0.111,0.12064091733637017
0.112,0.10439471777291465
0.113,0.0892464931715432
0.114,0.07522025307573332
0.115,0.06233821542622642
0.116,0.05062077462714376
0.117,0.04008647223465722
0.11800000000000001,0.030751970309898513
0.11900000000000001,0.02263202747403681
0.12,0.01573947769958306
0.121,0.010085211868103405
0.122,0.00567816212058081
0.123,0.002525289022686006
0.124,0.000631571563226907
0.125,0.0
0.126,0.000631571563226907
0.127,0.002525289022686006
0.128,0.00567816212058081
0.129,0.010085211868103405
0.13,0.01573947769958295
0.131,0.02263202747403681
0.132,0.030751970309898735
0.133,0.04008647223465733
0.134,0.05062077462714398
